Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)6	5 - nuclear component of [1] - J.F.Ziegler et al	
940.000000	0.458031  	940.000000	0.542814  	940.000000	0.55493   	940.000000	0.546349  	940.000000	0.54274   	940.000000	7.41508e-05	
960.000000	0.455704  	960.000000	0.540163  	960.000000	0.55234   	960.000000	0.543779  	960.000000	0.54009   	960.000000	7.27158e-05	
980.000000	0.453505  	980.000000	0.537656  	980.000000	0.549891  	980.000000	0.541344  	980.000000	0.537585  	980.000000	7.13371e-05	
1000.000000	0.451425  	1000.000000	0.535286  	1000.000000	0.547572  	1000.000000	0.539034  	1000.000000	0.535216  	1000.000000	7.00115e-05	
1020.000000	0.44946   	1020.000000	0.533044  	1020.000000	0.545369  	1020.000000	0.536842  	1020.000000	0.532975  	1020.000000	6.87359e-05	
1040.000000	0.447601  	1040.000000	0.530924  	1040.000000	0.543273  	1040.000000	0.534761  	1040.000000	0.530856  	1040.000000	6.75075e-05	
1060.000000	0.445844  	1060.000000	0.528918  	1060.000000	0.541277  	1060.000000	0.532785  	1060.000000	0.528851  	1060.000000	6.63237e-05	
1080.000000	0.444183  	1080.000000	0.52702   	1080.000000	0.539375  	1080.000000	0.530907  	1080.000000	0.526955  	1080.000000	6.51821e-05	
1100.000000	0.442614  	1100.000000	0.525225  	1100.000000	0.537566  	1100.000000	0.529122  	1100.000000	0.525161  	1100.000000	6.40805e-05	
1120.000000	0.441132  	1120.000000	0.523527  	1120.000000	0.535844  	1120.000000	0.527425  	1120.000000	0.523464  	1120.000000	6.30167e-05	
1140.000000	0.439732  	1140.000000	0.521922  	1140.000000	0.534206  	1140.000000	0.52581   	1140.000000	0.52186   	1140.000000	6.19889e-05	
1160.000000	0.43841   	1160.000000	0.520403  	1160.000000	0.532648  	1160.000000	0.524273  	1160.000000	0.520342  	1160.000000	6.09951e-05	
1180.000000	0.437164  	1180.000000	0.518968  	1180.000000	0.531168  	1180.000000	0.522811  	1180.000000	0.518908  	1180.000000	6.00338e-05	
1200.000000	0.435988  	1200.000000	0.517612  	1200.000000	0.529762  	1200.000000	0.521419  	1200.000000	0.517553  	1200.000000	5.91034e-05	
1220.000000	0.434881  	1220.000000	0.516331  	1220.000000	0.528426  	1220.000000	0.520093  	1220.000000	0.516273  	1220.000000	5.82023e-05	
1240.000000	0.433839  	1240.000000	0.515122  	1240.000000	0.527156  	1240.000000	0.51883   	1240.000000	0.515064  	1240.000000	5.73292e-05	
